type,id,accountstate,date
loan,29331,CLOSED_WRITTEN_OFF,21/01/2015
loan,29357,CLOSED_WRITTEN_OFF,22/01/2015
loan,29400,CLOSED_WRITTEN_OFF,22/01/2015
loan,29401,CLOSED_WRITTEN_OFF,22/01/2015
loan,29403,CLOSED_WRITTEN_OFF,20/01/2015
loan,29462,CLOSED_WRITTEN_OFF,21/01/2015
loan,29485,CLOSED_WRITTEN_OFF,22/01/2015
loan,29505,CLOSED_WRITTEN_OFF,20/01/2015
loan,29506,CLOSED_WRITTEN_OFF,20/01/2015
loan,29507,CLOSED_WRITTEN_OFF,20/01/2015
loan,29508,CLOSED_WRITTEN_OFF,20/01/2015
loan,29520,CLOSED_WRITTEN_OFF,20/01/2015
loan,29521,CLOSED_WRITTEN_OFF,20/01/2015
loan,29522,CLOSED_WRITTEN_OFF,20/01/2015
loan,29523,CLOSED_WRITTEN_OFF,20/01/2015
loan,29534,CLOSED_WRITTEN_OFF,20/01/2015
loan,29557,CLOSED_WRITTEN_OFF,14/01/2015
loan,29558,CLOSED_WRITTEN_OFF,20/01/2015
loan,29559,CLOSED_WRITTEN_OFF,22/01/2015
loan,29601,CLOSED_WRITTEN_OFF,20/01/2015
loan,29799,CLOSED_WRITTEN_OFF,21/01/2015
loan,29800,CLOSED_WRITTEN_OFF,22/01/2015
loan,29801,CLOSED_WRITTEN_OFF,20/01/2015
loan,29802,CLOSED_WRITTEN_OFF,22/01/2015
loan,29803,CLOSED_WRITTEN_OFF,22/01/2015
loan,29804,CLOSED_WRITTEN_OFF,22/01/2015
loan,29805,CLOSED_WRITTEN_OFF,22/01/2015
loan,30124,CLOSED_WRITTEN_OFF,13/02/2015
loan,30125,CLOSED_WRITTEN_OFF,13/02/2015
loan,30131,CLOSED_WRITTEN_OFF,13/02/2015
loan,30145,CLOSED_WRITTEN_OFF,13/02/2015
loan,30154,CLOSED_WRITTEN_OFF,13/02/2015
loan,30183,CLOSED_WRITTEN_OFF,13/02/2015
loan,30189,CLOSED_WRITTEN_OFF,09/12/2015
loan,30192,CLOSED_WRITTEN_OFF,13/02/2015
loan,30240,CLOSED_WRITTEN_OFF,21/01/2015
loan,30273,CLOSED_WRITTEN_OFF,22/01/2015
loan,30279,CLOSED_WRITTEN_OFF,22/01/2015
loan,30288,CLOSED_WRITTEN_OFF,22/01/2015
loan,30297,CLOSED_WRITTEN_OFF,23/01/2015
loan,30302,CLOSED_WRITTEN_OFF,20/01/2015
loan,30311,CLOSED_WRITTEN_OFF,23/01/2015
loan,30712,CLOSED_WRITTEN_OFF,20/01/2015
loan,30713,CLOSED_WRITTEN_OFF,22/01/2015
loan,30714,CLOSED_WRITTEN_OFF,22/01/2015
loan,30716,CLOSED_WRITTEN_OFF,22/01/2015
loan,30719,CLOSED_WRITTEN_OFF,26/01/2015
loan,30722,CLOSED_WRITTEN_OFF,22/01/2015
loan,30725,CLOSED_WRITTEN_OFF,22/01/2015
loan,30731,CLOSED_WRITTEN_OFF,23/01/2015
loan,30735,CLOSED_WRITTEN_OFF,20/01/2015
loan,30736,CLOSED_WRITTEN_OFF,20/01/2015
loan,30742,CLOSED_WRITTEN_OFF,21/01/2015
loan,30744,CLOSED_WRITTEN_OFF,21/01/2015
loan,30745,CLOSED_WRITTEN_OFF,21/01/2015
loan,30746,CLOSED_WRITTEN_OFF,21/01/2015
loan,30747,CLOSED_WRITTEN_OFF,21/01/2015
loan,30748,CLOSED_WRITTEN_OFF,21/01/2015
loan,30749,CLOSED_WRITTEN_OFF,21/01/2015
loan,30758,CLOSED_WRITTEN_OFF,22/01/2015
loan,30801,CLOSED_WRITTEN_OFF,20/01/2015
loan,30803,CLOSED_WRITTEN_OFF,20/01/2015
loan,30835,CLOSED_WRITTEN_OFF,22/01/2015
loan,30836,CLOSED_WRITTEN_OFF,21/01/2015
loan,30837,CLOSED_WRITTEN_OFF,21/01/2015
loan,30849,CLOSED_WRITTEN_OFF,21/01/2015
loan,30852,CLOSED_WRITTEN_OFF,22/01/2015
loan,30853,CLOSED_WRITTEN_OFF,22/01/2015
loan,30854,CLOSED_WRITTEN_OFF,22/01/2015
loan,30864,CLOSED_WRITTEN_OFF,20/01/2015
loan,30869,CLOSED_WRITTEN_OFF,22/01/2015
loan,30870,CLOSED_WRITTEN_OFF,20/01/2015
loan,30875,CLOSED_WRITTEN_OFF,14/01/2015
loan,31189,CLOSED_WRITTEN_OFF,22/01/2015
loan,31190,CLOSED_WRITTEN_OFF,22/01/2015
loan,31200,CLOSED_WRITTEN_OFF,22/01/2015
loan,31201,CLOSED_WRITTEN_OFF,22/01/2015
loan,31214,CLOSED_WRITTEN_OFF,22/01/2015
loan,31215,CLOSED_WRITTEN_OFF,22/01/2015
loan,31216,CLOSED_WRITTEN_OFF,22/01/2015
loan,31218,CLOSED_WRITTEN_OFF,22/01/2015
loan,31219,CLOSED_WRITTEN_OFF,22/01/2015
loan,31231,CLOSED_WRITTEN_OFF,20/01/2015
loan,31283,CLOSED_WRITTEN_OFF,22/01/2015
loan,31284,CLOSED_WRITTEN_OFF,21/01/2015
loan,33841,CLOSED_WRITTEN_OFF,02/02/2016
loan,33847,CLOSED_WRITTEN_OFF,01/02/2016
loan,33848,CLOSED_WRITTEN_OFF,02/02/2016
loan,34229,CLOSED_WRITTEN_OFF,01/02/2016
loan,37352,CLOSED_WRITTEN_OFF,11/03/2016
loan,39694,CLOSED_WRITTEN_OFF,01/02/2016
loan,39696,CLOSED_WRITTEN_OFF,01/02/2016
loan,39698,CLOSED_WRITTEN_OFF,05/02/2016
loan,39700,CLOSED_WRITTEN_OFF,01/02/2016
loan,39704,CLOSED_WRITTEN_OFF,01/02/2016
loan,39707,CLOSED_WRITTEN_OFF,03/02/2016
loan,39708,CLOSED_WRITTEN_OFF,03/02/2016
loan,39710,CLOSED_WRITTEN_OFF,03/02/2016
loan,39712,CLOSED_WRITTEN_OFF,03/02/2016
loan,39780,CLOSED_WRITTEN_OFF,31/01/2016
loan,39781,CLOSED_WRITTEN_OFF,31/01/2016
loan,39785,CLOSED_WRITTEN_OFF,31/01/2016
loan,39786,CLOSED_WRITTEN_OFF,31/01/2016
loan,39787,CLOSED_WRITTEN_OFF,03/02/2016
loan,39788,CLOSED_WRITTEN_OFF,03/02/2016
loan,39789,CLOSED_WRITTEN_OFF,03/02/2016
loan,39790,CLOSED_WRITTEN_OFF,03/02/2016
loan,39791,CLOSED_WRITTEN_OFF,03/02/2016
loan,39793,CLOSED_WRITTEN_OFF,03/02/2016
loan,39796,CLOSED_WRITTEN_OFF,03/02/2016
loan,39797,CLOSED_WRITTEN_OFF,03/02/2016
loan,39798,CLOSED_WRITTEN_OFF,03/02/2016
loan,39799,CLOSED_WRITTEN_OFF,03/02/2016
loan,39800,CLOSED_WRITTEN_OFF,03/02/2016
loan,39801,CLOSED_WRITTEN_OFF,03/02/2016
loan,39814,CLOSED_WRITTEN_OFF,03/02/2016
loan,39815,CLOSED_WRITTEN_OFF,03/02/2016
loan,39818,CLOSED_WRITTEN_OFF,03/02/2016
loan,39819,CLOSED_WRITTEN_OFF,03/02/2016
loan,39820,CLOSED_WRITTEN_OFF,03/02/2016
loan,39821,CLOSED_WRITTEN_OFF,03/02/2016
loan,39848,CLOSED_WRITTEN_OFF,02/02/2016
loan,39849,CLOSED_WRITTEN_OFF,02/02/2016
loan,39856,CLOSED_WRITTEN_OFF,31/01/2016
loan,39857,CLOSED_WRITTEN_OFF,31/01/2016
loan,39858,CLOSED_WRITTEN_OFF,31/01/2016
loan,39859,CLOSED_WRITTEN_OFF,31/01/2016
loan,39860,CLOSED_WRITTEN_OFF,31/01/2016
loan,39861,CLOSED_WRITTEN_OFF,31/01/2016
loan,39881,CLOSED_WRITTEN_OFF,29/01/2016
loan,39894,CLOSED_WRITTEN_OFF,02/02/2016
loan,39907,CLOSED_WRITTEN_OFF,02/02/2016
loan,39908,CLOSED_WRITTEN_OFF,02/02/2016
loan,40175,CLOSED_WRITTEN_OFF,19/02/2015
loan,42308,CLOSED_WRITTEN_OFF,02/02/2016
loan,42601,CLOSED_WRITTEN_OFF,18/02/2015
loan,42670,CLOSED_WRITTEN_OFF,18/02/2015
loan,42671,CLOSED_WRITTEN_OFF,18/02/2015
loan,42781,CLOSED_WRITTEN_OFF,18/02/2015
loan,42784,CLOSED_WRITTEN_OFF,18/02/2015
loan,42795,CLOSED_WRITTEN_OFF,18/02/2015
loan,43073,CLOSED_WRITTEN_OFF,18/02/2015
loan,43125,CLOSED_WRITTEN_OFF,18/02/2015
loan,43184,CLOSED_WRITTEN_OFF,18/02/2015
loan,43208,CLOSED_WRITTEN_OFF,18/02/2015
loan,43209,CLOSED_WRITTEN_OFF,18/02/2015
loan,43369,CLOSED_WRITTEN_OFF,18/02/2015
loan,43370,CLOSED_WRITTEN_OFF,18/02/2015
loan,43445,CLOSED_WRITTEN_OFF,18/02/2015
loan,43535,CLOSED_WRITTEN_OFF,18/02/2015
loan,43852,CLOSED_WRITTEN_OFF,19/02/2015
loan,43854,CLOSED_WRITTEN_OFF,19/02/2015
loan,44065,CLOSED_WRITTEN_OFF,19/02/2015
loan,44066,CLOSED_WRITTEN_OFF,19/02/2015
loan,44080,CLOSED_WRITTEN_OFF,18/02/2015
loan,44081,CLOSED_WRITTEN_OFF,18/02/2015
loan,44328,CLOSED_WRITTEN_OFF,18/02/2015
loan,44329,CLOSED_WRITTEN_OFF,18/02/2015
loan,44466,CLOSED_WRITTEN_OFF,18/02/2015
loan,44467,CLOSED_WRITTEN_OFF,18/02/2015
loan,44469,CLOSED_WRITTEN_OFF,18/02/2015
loan,49211,CLOSED_WRITTEN_OFF,31/01/2016
loan,49212,CLOSED_WRITTEN_OFF,31/01/2016
loan,49213,CLOSED_WRITTEN_OFF,31/01/2016
loan,49214,CLOSED_WRITTEN_OFF,31/01/2016
loan,49215,CLOSED_WRITTEN_OFF,31/01/2016
loan,49216,CLOSED_WRITTEN_OFF,31/01/2016
loan,49335,CLOSED_WRITTEN_OFF,02/02/2016
loan,49361,CLOSED_WRITTEN_OFF,19/02/2015
loan,49362,CLOSED_WRITTEN_OFF,19/02/2015
loan,49366,CLOSED_WRITTEN_OFF,19/02/2015
loan,49367,CLOSED_WRITTEN_OFF,19/02/2015
loan,49370,CLOSED_WRITTEN_OFF,19/02/2015
loan,49371,CLOSED_WRITTEN_OFF,19/02/2015
loan,49372,CLOSED_WRITTEN_OFF,26/02/2015
loan,49435,CLOSED_WRITTEN_OFF,18/02/2015
loan,49558,CLOSED_WRITTEN_OFF,18/02/2015
loan,49604,CLOSED_WRITTEN_OFF,18/02/2015
loan,49613,CLOSED_WRITTEN_OFF,26/02/2015
loan,49616,CLOSED_WRITTEN_OFF,18/02/2015
loan,49719,CLOSED_WRITTEN_OFF,18/02/2015
loan,49827,CLOSED_WRITTEN_OFF,18/02/2015
loan,49828,CLOSED_WRITTEN_OFF,18/02/2015
loan,49851,CLOSED_WRITTEN_OFF,19/02/2015
loan,49852,CLOSED_WRITTEN_OFF,19/02/2015
loan,50387,CLOSED_WRITTEN_OFF,18/02/2015
loan,50847,CLOSED_WRITTEN_OFF,18/02/2015
loan,50854,CLOSED_WRITTEN_OFF,18/02/2015
loan,51025,CLOSED_WRITTEN_OFF,19/02/2015
loan,51028,CLOSED_WRITTEN_OFF,18/02/2015
loan,51030,CLOSED_WRITTEN_OFF,18/02/2015
loan,51902,CLOSED_WRITTEN_OFF,31/01/2016
loan,52151,CLOSED_WRITTEN_OFF,19/02/2015
loan,52331,CLOSED_WRITTEN_OFF,13/02/2015
loan,52333,CLOSED_WRITTEN_OFF,13/02/2015
loan,52343,CLOSED_WRITTEN_OFF,13/02/2015
loan,52359,CLOSED_WRITTEN_OFF,13/02/2015
loan,53445,CLOSED_WRITTEN_OFF,18/02/2015
loan,53738,CLOSED_WRITTEN_OFF,18/02/2015
loan,53739,CLOSED_WRITTEN_OFF,18/02/2015
loan,53747,CLOSED_WRITTEN_OFF,18/02/2015
loan,53748,CLOSED_WRITTEN_OFF,18/02/2015
loan,53782,CLOSED_WRITTEN_OFF,19/02/2015
loan,54211,CLOSED_WRITTEN_OFF,19/02/2015
loan,54225,CLOSED_WRITTEN_OFF,19/02/2015
loan,54232,CLOSED_WRITTEN_OFF,19/02/2015
loan,54309,CLOSED_WRITTEN_OFF,19/02/2015
loan,54857,CLOSED_WRITTEN_OFF,02/02/2016
loan,54875,CLOSED_WRITTEN_OFF,02/02/2016
loan,54876,CLOSED_WRITTEN_OFF,02/02/2016
loan,54878,CLOSED_WRITTEN_OFF,02/02/2016
loan,54879,CLOSED_WRITTEN_OFF,02/02/2016
loan,54959,CLOSED_WRITTEN_OFF,19/02/2015
loan,54965,CLOSED_WRITTEN_OFF,19/02/2015
loan,54984,CLOSED_WRITTEN_OFF,05/02/2016
loan,54985,CLOSED_WRITTEN_OFF,08/12/2015
loan,55036,CLOSED_WRITTEN_OFF,31/01/2016
loan,55037,CLOSED_WRITTEN_OFF,31/01/2016
loan,55038,CLOSED_WRITTEN_OFF,31/01/2016
loan,55039,CLOSED_WRITTEN_OFF,31/01/2016
loan,55040,CLOSED_WRITTEN_OFF,31/01/2016
loan,55041,CLOSED_WRITTEN_OFF,31/01/2016
loan,55042,CLOSED_WRITTEN_OFF,31/01/2016
loan,55043,CLOSED_WRITTEN_OFF,31/01/2016
loan,55044,CLOSED_WRITTEN_OFF,31/01/2016
loan,55045,CLOSED_WRITTEN_OFF,31/01/2016
loan,55046,CLOSED_WRITTEN_OFF,31/01/2016
loan,55047,CLOSED_WRITTEN_OFF,31/01/2016
loan,55056,CLOSED_WRITTEN_OFF,31/01/2016
loan,55058,CLOSED_WRITTEN_OFF,31/01/2016
loan,55060,CLOSED_WRITTEN_OFF,31/01/2016
loan,55062,CLOSED_WRITTEN_OFF,31/01/2016
loan,55064,CLOSED_WRITTEN_OFF,31/01/2016
loan,55065,CLOSED_WRITTEN_OFF,31/01/2016
loan,55066,CLOSED_WRITTEN_OFF,31/01/2016
loan,55067,CLOSED_WRITTEN_OFF,31/01/2016
loan,55068,CLOSED_WRITTEN_OFF,31/01/2016
loan,55069,CLOSED_WRITTEN_OFF,31/01/2016
loan,55070,CLOSED_WRITTEN_OFF,31/01/2016
loan,55071,CLOSED_WRITTEN_OFF,31/01/2016
loan,55072,CLOSED_WRITTEN_OFF,31/01/2016
loan,55073,CLOSED_WRITTEN_OFF,31/01/2016
loan,55074,CLOSED_WRITTEN_OFF,31/01/2016
loan,55075,CLOSED_WRITTEN_OFF,31/01/2016
loan,55076,CLOSED_WRITTEN_OFF,03/02/2016
loan,55227,CLOSED_WRITTEN_OFF,08/12/2015
loan,55254,CLOSED_WRITTEN_OFF,31/01/2016
loan,55255,CLOSED_WRITTEN_OFF,31/01/2016
loan,55256,CLOSED_WRITTEN_OFF,31/01/2016
loan,55257,CLOSED_WRITTEN_OFF,01/02/2016
loan,55258,CLOSED_WRITTEN_OFF,01/02/2016
loan,55259,CLOSED_WRITTEN_OFF,01/02/2016
loan,55260,CLOSED_WRITTEN_OFF,01/02/2016
loan,55261,CLOSED_WRITTEN_OFF,01/02/2016
loan,55262,CLOSED_WRITTEN_OFF,01/02/2016
loan,55263,CLOSED_WRITTEN_OFF,01/02/2016
loan,55381,CLOSED_WRITTEN_OFF,01/02/2016
loan,55386,CLOSED_WRITTEN_OFF,05/02/2016
loan,55389,CLOSED_WRITTEN_OFF,02/02/2016
loan,55390,CLOSED_WRITTEN_OFF,02/02/2016
loan,55513,CLOSED_WRITTEN_OFF,01/02/2016
loan,55514,CLOSED_WRITTEN_OFF,01/02/2016
loan,55515,CLOSED_WRITTEN_OFF,01/02/2016
loan,55516,CLOSED_WRITTEN_OFF,01/02/2016
loan,55517,CLOSED_WRITTEN_OFF,01/02/2016
loan,55518,CLOSED_WRITTEN_OFF,01/02/2016
loan,55519,CLOSED_WRITTEN_OFF,01/02/2016
loan,55520,CLOSED_WRITTEN_OFF,01/02/2016
loan,55521,CLOSED_WRITTEN_OFF,01/02/2016
loan,55531,CLOSED_WRITTEN_OFF,01/02/2016
loan,55532,CLOSED_WRITTEN_OFF,01/02/2016
loan,55534,CLOSED_WRITTEN_OFF,01/02/2016
loan,55535,CLOSED_WRITTEN_OFF,01/02/2016
loan,55544,CLOSED_WRITTEN_OFF,01/02/2016
loan,55591,CLOSED_WRITTEN_OFF,21/01/2015
loan,55592,CLOSED_WRITTEN_OFF,21/01/2015
loan,55596,CLOSED_WRITTEN_OFF,27/01/2016
loan,55597,CLOSED_WRITTEN_OFF,21/01/2015
loan,55598,CLOSED_WRITTEN_OFF,21/01/2015
loan,55599,CLOSED_WRITTEN_OFF,21/01/2015
loan,55604,CLOSED_WRITTEN_OFF,21/01/2015
loan,55609,CLOSED_WRITTEN_OFF,19/02/2015
loan,55612,CLOSED_WRITTEN_OFF,27/01/2016
loan,55747,CLOSED_WRITTEN_OFF,20/01/2015
loan,55845,CLOSED_WRITTEN_OFF,22/01/2015
loan,55861,CLOSED_WRITTEN_OFF,22/01/2015
loan,55878,CLOSED_WRITTEN_OFF,22/01/2015
loan,55880,CLOSED_WRITTEN_OFF,22/01/2015
loan,55923,CLOSED_WRITTEN_OFF,18/02/2015
loan,55924,CLOSED_WRITTEN_OFF,18/02/2015
loan,56118,CLOSED_WRITTEN_OFF,02/02/2015
loan,56119,CLOSED_WRITTEN_OFF,02/02/2015
loan,56133,CLOSED_WRITTEN_OFF,02/02/2015
loan,56134,CLOSED_WRITTEN_OFF,27/01/2015
loan,56198,CLOSED_WRITTEN_OFF,22/01/2015
loan,56199,CLOSED_WRITTEN_OFF,22/01/2015
loan,56230,CLOSED_WRITTEN_OFF,27/01/2015
loan,56497,CLOSED_WRITTEN_OFF,27/01/2015
loan,57523,CLOSED_WRITTEN_OFF,21/01/2015
loan,57524,CLOSED_WRITTEN_OFF,21/01/2015
loan,57607,CLOSED_WRITTEN_OFF,27/01/2016
loan,57609,CLOSED_WRITTEN_OFF,21/01/2015
loan,57623,CLOSED_WRITTEN_OFF,21/01/2015
loan,57624,CLOSED_WRITTEN_OFF,27/01/2016
loan,57631,CLOSED_WRITTEN_OFF,13/02/2015
loan,57632,CLOSED_WRITTEN_OFF,27/01/2016
loan,57633,CLOSED_WRITTEN_OFF,27/01/2016
loan,57634,CLOSED_WRITTEN_OFF,27/01/2016
loan,57635,CLOSED_WRITTEN_OFF,27/01/2016
loan,57678,CLOSED_WRITTEN_OFF,21/01/2015
loan,57679,CLOSED_WRITTEN_OFF,21/01/2015
loan,57680,CLOSED_WRITTEN_OFF,21/01/2015
loan,57685,CLOSED_WRITTEN_OFF,21/01/2015
loan,57686,CLOSED_WRITTEN_OFF,21/01/2015
loan,57687,CLOSED_WRITTEN_OFF,21/01/2015
loan,57688,CLOSED_WRITTEN_OFF,21/01/2015
loan,57838,CLOSED_WRITTEN_OFF,18/02/2015
loan,57841,CLOSED_WRITTEN_OFF,18/02/2015
loan,57842,CLOSED_WRITTEN_OFF,18/02/2015
loan,57845,CLOSED_WRITTEN_OFF,18/02/2015
loan,57906,CLOSED_WRITTEN_OFF,18/02/2015
loan,57907,CLOSED_WRITTEN_OFF,18/02/2015
loan,57908,CLOSED_WRITTEN_OFF,18/02/2015
loan,57909,CLOSED_WRITTEN_OFF,18/02/2015
loan,57910,CLOSED_WRITTEN_OFF,18/02/2015
loan,57911,CLOSED_WRITTEN_OFF,18/02/2015
loan,57912,CLOSED_WRITTEN_OFF,18/02/2015
loan,57913,CLOSED_WRITTEN_OFF,18/02/2015
loan,57914,CLOSED_WRITTEN_OFF,18/02/2015
loan,57915,CLOSED_WRITTEN_OFF,18/02/2015
loan,57916,CLOSED_WRITTEN_OFF,18/02/2015
loan,57917,CLOSED_WRITTEN_OFF,18/02/2015
loan,57918,CLOSED_WRITTEN_OFF,18/02/2015
loan,57919,CLOSED_WRITTEN_OFF,18/02/2015
loan,57920,CLOSED_WRITTEN_OFF,18/02/2015
loan,58529,CLOSED_WRITTEN_OFF,16/02/2015
loan,58530,CLOSED_WRITTEN_OFF,16/02/2015
loan,58541,CLOSED_WRITTEN_OFF,16/02/2015
loan,58542,CLOSED_WRITTEN_OFF,16/02/2015
loan,58557,CLOSED_WRITTEN_OFF,16/02/2015
loan,58563,CLOSED_WRITTEN_OFF,16/02/2015
loan,58774,CLOSED_WRITTEN_OFF,16/02/2015
loan,58832,CLOSED_WRITTEN_OFF,16/02/2015
loan,58834,CLOSED_WRITTEN_OFF,16/02/2015
loan,58841,CLOSED_WRITTEN_OFF,16/02/2015
loan,58843,CLOSED_WRITTEN_OFF,16/02/2015
loan,58845,CLOSED_WRITTEN_OFF,16/02/2015
loan,58846,CLOSED_WRITTEN_OFF,18/02/2015
loan,58847,CLOSED_WRITTEN_OFF,18/02/2015
loan,58848,CLOSED_WRITTEN_OFF,18/02/2015
loan,58849,CLOSED_WRITTEN_OFF,18/02/2015
loan,58850,CLOSED_WRITTEN_OFF,18/02/2015
loan,58851,CLOSED_WRITTEN_OFF,18/02/2015
loan,58852,CLOSED_WRITTEN_OFF,18/02/2015
loan,58853,CLOSED_WRITTEN_OFF,18/02/2015
loan,58854,CLOSED_WRITTEN_OFF,18/02/2015
loan,58855,CLOSED_WRITTEN_OFF,18/02/2015
loan,58856,CLOSED_WRITTEN_OFF,18/02/2015
loan,58857,CLOSED_WRITTEN_OFF,18/02/2015
loan,58858,CLOSED_WRITTEN_OFF,18/02/2015
loan,58859,CLOSED_WRITTEN_OFF,18/02/2015
loan,58860,CLOSED_WRITTEN_OFF,18/02/2015
loan,58861,CLOSED_WRITTEN_OFF,18/02/2015
loan,58862,CLOSED_WRITTEN_OFF,18/02/2015
loan,58863,CLOSED_WRITTEN_OFF,18/02/2015
loan,58865,CLOSED_WRITTEN_OFF,18/02/2015
loan,58870,CLOSED_WRITTEN_OFF,18/02/2015
loan,58884,CLOSED_WRITTEN_OFF,18/02/2015
loan,58887,CLOSED_WRITTEN_OFF,18/02/2015
loan,58890,CLOSED_WRITTEN_OFF,18/02/2015
loan,58893,CLOSED_WRITTEN_OFF,18/02/2015
loan,58896,CLOSED_WRITTEN_OFF,18/02/2015
loan,58899,CLOSED_WRITTEN_OFF,18/02/2015
loan,58901,CLOSED_WRITTEN_OFF,18/02/2015
loan,58904,CLOSED_WRITTEN_OFF,18/02/2015
loan,58906,CLOSED_WRITTEN_OFF,18/02/2015
loan,58935,CLOSED_WRITTEN_OFF,18/02/2015
loan,58937,CLOSED_WRITTEN_OFF,18/02/2015
loan,58939,CLOSED_WRITTEN_OFF,18/02/2015
loan,58942,CLOSED_WRITTEN_OFF,18/02/2015
loan,58944,CLOSED_WRITTEN_OFF,18/02/2015
loan,58947,CLOSED_WRITTEN_OFF,18/02/2015
loan,58952,CLOSED_WRITTEN_OFF,16/02/2015
loan,58953,CLOSED_WRITTEN_OFF,16/02/2015
loan,58954,CLOSED_WRITTEN_OFF,16/02/2015
loan,58955,CLOSED_WRITTEN_OFF,16/02/2015
loan,58957,CLOSED_WRITTEN_OFF,16/02/2015
loan,58958,CLOSED_WRITTEN_OFF,16/02/2015
loan,58964,CLOSED_WRITTEN_OFF,18/02/2015
loan,59059,CLOSED_WRITTEN_OFF,18/02/2015
loan,59085,CLOSED_WRITTEN_OFF,18/02/2015
loan,59124,CLOSED_WRITTEN_OFF,18/02/2015
loan,59125,CLOSED_WRITTEN_OFF,18/02/2015
loan,59126,CLOSED_WRITTEN_OFF,18/02/2015
loan,59127,CLOSED_WRITTEN_OFF,18/02/2015
loan,59128,CLOSED_WRITTEN_OFF,18/02/2015
loan,59129,CLOSED_WRITTEN_OFF,18/02/2015
loan,59130,CLOSED_WRITTEN_OFF,18/02/2015
loan,59131,CLOSED_WRITTEN_OFF,18/02/2015
loan,59132,CLOSED_WRITTEN_OFF,18/02/2015
loan,59133,CLOSED_WRITTEN_OFF,18/02/2015
loan,59134,CLOSED_WRITTEN_OFF,18/02/2015
loan,59135,CLOSED_WRITTEN_OFF,18/02/2015
loan,59136,CLOSED_WRITTEN_OFF,18/02/2015
loan,59137,CLOSED_WRITTEN_OFF,18/02/2015
loan,59138,CLOSED_WRITTEN_OFF,18/02/2015
loan,59139,CLOSED_WRITTEN_OFF,18/02/2015
loan,59140,CLOSED_WRITTEN_OFF,18/02/2015
loan,59141,CLOSED_WRITTEN_OFF,18/02/2015
loan,59142,CLOSED_WRITTEN_OFF,18/02/2015
loan,59143,CLOSED_WRITTEN_OFF,18/02/2015
loan,59144,CLOSED_WRITTEN_OFF,18/02/2015
loan,59145,CLOSED_WRITTEN_OFF,18/02/2015
loan,59146,CLOSED_WRITTEN_OFF,18/02/2015
loan,59147,CLOSED_WRITTEN_OFF,18/02/2015
loan,59148,CLOSED_WRITTEN_OFF,18/02/2015
loan,59149,CLOSED_WRITTEN_OFF,18/02/2015
loan,59151,CLOSED_WRITTEN_OFF,18/02/2015
loan,59172,CLOSED_WRITTEN_OFF,18/02/2015
loan,59173,CLOSED_WRITTEN_OFF,18/02/2015
loan,59176,CLOSED_WRITTEN_OFF,16/02/2015
loan,59177,CLOSED_WRITTEN_OFF,16/02/2015
loan,59179,CLOSED_WRITTEN_OFF,16/02/2015
loan,59180,CLOSED_WRITTEN_OFF,16/02/2015
loan,59195,CLOSED_WRITTEN_OFF,18/02/2015
loan,59796,CLOSED_WRITTEN_OFF,31/01/2016
loan,59798,CLOSED_WRITTEN_OFF,01/02/2016
loan,59861,CLOSED_WRITTEN_OFF,02/02/2016
loan,59883,CLOSED_WRITTEN_OFF,02/02/2016
loan,59884,CLOSED_WRITTEN_OFF,02/02/2016
loan,59885,CLOSED_WRITTEN_OFF,02/02/2016
loan,60029,CLOSED_WRITTEN_OFF,05/02/2016
loan,60069,CLOSED_WRITTEN_OFF,01/02/2016
loan,60070,CLOSED_WRITTEN_OFF,01/02/2016
loan,60071,CLOSED_WRITTEN_OFF,01/02/2016
loan,60072,CLOSED_WRITTEN_OFF,01/02/2016
loan,60073,CLOSED_WRITTEN_OFF,01/02/2016
loan,60075,CLOSED_WRITTEN_OFF,01/02/2016
loan,60076,CLOSED_WRITTEN_OFF,01/02/2016
loan,60077,CLOSED_WRITTEN_OFF,01/02/2016
loan,60078,CLOSED_WRITTEN_OFF,01/02/2016
loan,60147,CLOSED_WRITTEN_OFF,02/02/2016
loan,60186,CLOSED_WRITTEN_OFF,01/02/2016
loan,60302,CLOSED_WRITTEN_OFF,01/02/2016
loan,60312,CLOSED_WRITTEN_OFF,01/02/2016
loan,60369,CLOSED_WRITTEN_OFF,02/02/2016
client,1,EXITED,25/02/2016
client,2,EXITED,25/02/2016
client,3,EXITED,25/02/2016
client,4,EXITED,25/02/2016
client,5,EXITED,25/02/2016
client,6,EXITED,27/01/2016
client,11,EXITED,22/06/2016
client,27,EXITED,16/03/2016
client,28,EXITED,06/04/2016
client,51,EXITED,18/02/2016
client,60,EXITED,27/01/2016
client,61,EXITED,27/01/2016
client,62,EXITED,27/01/2016
client,63,EXITED,27/01/2016
client,64,EXITED,27/01/2016
client,76,EXITED,27/01/2016
client,89,EXITED,27/01/2016
client,90,EXITED,27/01/2016
client,93,EXITED,04/02/2016
client,98,EXITED,27/01/2016
client,99,EXITED,27/01/2016
client,100,EXITED,27/01/2016
client,101,EXITED,27/01/2016
client,102,EXITED,27/01/2016
client,103,EXITED,27/01/2016
client,123,EXITED,27/01/2016
client,124,EXITED,30/07/2015
client,125,EXITED,27/01/2016
client,126,EXITED,27/01/2016
client,128,EXITED,30/09/2015
client,131,EXITED,25/06/2015
client,132,EXITED,25/06/2015
client,133,EXITED,25/06/2015
client,134,EXITED,25/06/2015
client,135,EXITED,25/06/2015
client,136,EXITED,25/06/2015
client,137,EXITED,25/06/2015
client,138,EXITED,25/06/2015
