PARENTACCOUNTKEY,PRINCIPALDUE,INTERESTDUE,FEESDUE,date
8a1a2d044f7082b8014f764d1f7119b5,55.0000000000,37.3000000000,7.7000000000,2016-09-03
8a1a2d044f7082b8014f764d1f7119b5,55.0000000000,37.3000000000,7.7000000000,2016-10-03
8a1a2d044f7082b8014f764d1f7119b5,55.0000000000,37.3000000000,7.7000000000,2016-11-03
8a1a2d044f7082b8014f764d1f7119b5,55.0000000000,37.3000000000,7.7000000000,2016-12-03
8a1a2d044f7082b8014f764d1f7119b5,55.0000000000,37.3000000000,7.7000000000,2017-01-03
8a1a2d044f7082b8014f764d1f7119b5,2850.0000000000,37.3000000000,7.7000000000,2017-02-03
8a1a2d044f7082b8014f7656c97f1adc,0.0000000000,0.0000000000,0.0000000000,2015-09-03
8a1a2d044f7082b8014f7656c97f1adc,0.0000000000,0.0000000000,0.0000000000,2015-10-03
8a1a2d044f7082b8014f7656c97f1adc,0.0000000000,800.0000000000,7.5000000000,2015-11-03
8a1a2d044f7082b8014f7656c97f1adc,0.0000000000,483.9800000000,7.5000000000,2015-12-03
8a1a2d044f7082b8014f7656c97f1adc,0.0000000000,483.9800000000,7.5000000000,2016-01-03
8a1a2d044f7082b8014f7656c97f1adc,0.0000000000,483.9800000000,7.5000000000,2016-02-03
8a1a2d044f7082b8014f7656c97f1adc,0.0000000000,483.9800000000,7.5000000000,2016-03-03
8a1a2d044f7082b8014f7656c97f1adc,9679.6000000000,483.9800000000,7.5000000000,2016-04-03
8a1a2d044f7082b8014f765956df1b4f,0.0000000000,85.6500000000,7.5000000000,2015-09-03
8a1a2d044f7082b8014f765956df1b4f,0.0000000000,85.6500000000,7.5000000000,2015-10-03
8a1a2d044f7082b8014f765956df1b4f,0.0000000000,85.6500000000,7.5000000000,2015-11-03
8a1a2d044f7082b8014f765956df1b4f,1713.0000000000,85.6500000000,7.5000000000,2015-12-03
8a1a2d044f7082b8014f765c09a31cde,0.0000000000,149.8800000000,7.5000000000,2015-09-03
8a1a2d044f7082b8014f765c09a31cde,0.0000000000,149.8800000000,7.5000000000,2015-10-03
8a1a2d044f7082b8014f765c09a31cde,2997.5000000000,149.8800000000,7.5000000000,2015-11-03
8a1a2d044f7082b8014f766407c71db1,0.0000000000,409.0400000000,7.5000000000,2015-09-03
8a1a2d044f7082b8014f766407c71db1,0.0000000000,409.0400000000,7.5000000000,2015-10-03
8a1a2d044f7082b8014f766407c71db1,0.0000000000,409.0400000000,7.5000000000,2015-11-03
8a1a2d044f7082b8014f766407c71db1,8180.8000000000,409.0400000000,7.5000000000,2015-12-03
8a1a2d044f7082b8014f7680e3652016,0.0000000000,540.5000000000,7.5000000000,2015-09-03
8a1a2d044f7082b8014f7680e3652016,0.0000000000,0.0000000000,2.0000000000,2015-10-03
8a1a2d044f7082b8014f7680e3652016,0.0000000000,540.5000000000,7.5000000000,2015-11-03
8a1a2d044f7082b8014f7680e3652016,10810.0000000000,540.5000000000,7.5000000000,2015-12-03
8a1a2d044f7082b8014f7686abf3207e,0.0000000000,0.0000000000,0.0000000000,2015-09-03
8a1a2d044f7082b8014f7686abf3207e,0.0000000000,0.0000000000,0.0000000000,2015-10-03
8a1a2d044f7082b8014f7686abf3207e,2648.4000000000,132.4200000000,7.5000000000,2015-11-03
8a1a2d2d4cea09a9014cecc4b1f807c0,0.0000000000,72.5000000000,7.5000000000,2015-06-03
8a1a2d2d4cea09a9014cecc4b1f807c0,187.5000000000,60.0000000000,7.5000000000,2015-07-03
8a1a2d2d4cea09a9014cecc4b1f807c0,187.5000000000,60.0000000000,7.5000000000,2015-08-03
8a1a2d2d4cea09a9014cecc4b1f807c0,187.5000000000,60.0000000000,7.5000000000,2015-09-03
8a1a2d2d4cea09a9014cecc4b1f807c0,187.5000000000,60.0000000000,7.5000000000,2015-10-03
8a1a2d2d4cea09a9014cecc4b1f807c0,187.5000000000,60.0000000000,7.5000000000,2015-11-03
8a1a2d2d4cea09a9014cecc4b1f807c0,187.5000000000,60.0000000000,7.5000000000,2015-12-03
8a1a2d2d4cea09a9014cecc4b1f807c0,375.0000000000,60.0000000000,7.5000000000,2016-01-03
8a1a2d2d4cea09a9014cfbe9d9c35e6b,4285.7100000000,1800.0000000000,7.5000000000,2015-06-03
8a1a2d2d4cea09a9014cfbe9d9c35e6b,4285.7100000000,1500.0000000000,7.5000000000,2015-07-03
8a1a2d2d4cea09a9014cfbe9d9c35e6b,4285.7100000000,1500.0000000000,7.5000000000,2015-08-03
8a1a2d2d4cea09a9014cfbe9d9c35e6b,4285.7100000000,1500.0000000000,7.5000000000,2015-09-03
8a1a2d2d4cea09a9014cfbe9d9c35e6b,4285.7100000000,1500.0000000000,7.5000000000,2015-10-03
8a1a2d2d4cea09a9014cfbe9d9c35e6b,4285.7100000000,1500.0000000000,7.5000000000,2015-11-03
8a1a2d2d4cea09a9014cfbe9d9c35e6b,4285.7400000000,1500.0000000000,7.5000000000,2015-12-03
8a1a2d2d4cea09a9014cfc22894269d3,4285.7100000000,1800.0000000000,7.5000000000,2015-06-03
8a1a2d2d4cea09a9014cfc22894269d3,4285.7100000000,1500.0000000000,7.5000000000,2015-07-03
8a1a2d2d4cea09a9014cfc22894269d3,4285.7100000000,1500.0000000000,7.5000000000,2015-08-03
8a1a2d2d4cea09a9014cfc22894269d3,4285.7100000000,1500.0000000000,7.5000000000,2015-09-03
8a1a2d2d4cea09a9014cfc22894269d3,4285.7100000000,1500.0000000000,7.5000000000,2015-10-03
8a1a2d2d4cea09a9014cfc22894269d3,4285.7100000000,1500.0000000000,7.5000000000,2015-11-03
8a1a2d2d4cea09a9014cfc22894269d3,4285.7400000000,1500.0000000000,7.5000000000,2015-12-03
8a1a2d2d4cea09a9014cfcc08a832310,601.7000000000,0.0000000000,0.0000000000,2015-06-03
8a1a2d2d4cea09a9014cfcc08a832310,548.4000000000,0.0000000000,0.0000000000,2015-07-03
8a1a2d2d4cea09a9014cfcc08a832310,548.4000000000,0.0000000000,0.0000000000,2015-08-03
8a1a2d2d4cea09a9014cfcc08a832310,548.4000000000,0.0000000000,0.0000000000,2015-09-03
8a1a2d2d4cea09a9014cfcc08a832310,548.4000000000,0.0000000000,0.0000000000,2015-10-03
8a1a2d2d4cea09a9014cfcc08a832310,548.4000000000,0.0000000000,0.0000000000,2015-11-03
8a1a2d2d4cea09a9014cfcc08a832310,548.4000000000,0.0000000000,0.0000000000,2015-12-03
8a1a2d2d4cea09a9014cfcc08a832310,548.4000000000,0.0000000000,0.0000000000,2016-01-03
8a1a2d2d4cea09a9014cfcc08a832310,548.4000000000,0.0000000000,0.0000000000,2016-02-03
8a1a2d2d4cea09a9014cfcc08a832310,548.4000000000,0.0000000000,0.0000000000,2016-03-03
8a1a2d2d4cea09a9014cfcc08a832310,548.4000000000,0.0000000000,0.0000000000,2016-04-03
8a1a2d2d4cea09a9014cfcc08a832310,548.4000000000,0.0000000000,0.0000000000,2016-05-03
8a1a2d2d4cea09a9014cfccc530c267c,601.7000000000,0.0000000000,0.0000000000,2015-06-03
8a1a2d2d4cea09a9014cfccc530c267c,548.4000000000,0.0000000000,0.0000000000,2015-07-03
8a1a2d2d4cea09a9014cfccc530c267c,548.4000000000,0.0000000000,0.0000000000,2015-09-03
8a1a2d2d4cea09a9014cfccc530c267c,548.4000000000,0.0000000000,0.0000000000,2015-11-03
8a1a2d2d4cea09a9014cfccc530c267c,548.4000000000,0.0000000000,0.0000000000,2015-11-03
8a1a2d2d4cea09a9014cfccc530c267c,548.4000000000,0.0000000000,0.0000000000,2015-12-03
8a1a2d2d4cea09a9014cfccc530c267c,548.4000000000,0.0000000000,0.0000000000,2016-01-03
8a1a2d2d4cea09a9014cfccc530c267c,548.4000000000,0.0000000000,0.0000000000,2016-02-03
8a1a2d2d4cea09a9014cfccc530c267c,548.4000000000,0.0000000000,0.0000000000,2016-03-03
8a1a2d2d4cea09a9014cfccc530c267c,548.4000000000,0.0000000000,0.0000000000,2016-04-03
8a1a2d2d4cea09a9014cfccc530c267c,548.4000000000,0.0000000000,0.0000000000,2016-05-03
8a1a2d2d4cea09a9014cfccc530c267c,548.4000000000,0.0000000000,0.0000000000,2016-06-03
8a1a2d2d4cea09a9014cfce3e22e3179,675.0000000000,0.0000000000,0.0000000000,2015-06-03
8a1a2d2d4cea09a9014cfce3e22e3179,615.0000000000,0.0000000000,0.0000000000,2015-07-03
8a1a2d2d4cea09a9014cfce3e22e3179,615.0000000000,0.0000000000,0.0000000000,2015-08-03
8a1a2d2d4cea09a9014cfce3e22e3179,615.0000000000,0.0000000000,0.0000000000,2015-09-03
8a1a2d2d4cea09a9014cfce3e22e3179,615.0000000000,0.0000000000,0.0000000000,2015-11-03
8a1a2d2d4cea09a9014cfce3e22e3179,615.0000000000,0.0000000000,0.0000000000,2015-11-03
8a1a2d2d4cea09a9014cfce3e22e3179,615.0000000000,0.0000000000,0.0000000000,2015-12-03
8a1a2d2d4cea09a9014cfce3e22e3179,615.0000000000,0.0000000000,0.0000000000,2016-01-03
8a1a2d2d4cea09a9014cfce3e22e3179,615.0000000000,0.0000000000,0.0000000000,2016-02-03
8a1a2d2d4cea09a9014cfce3e22e3179,615.0000000000,0.0000000000,0.0000000000,2016-03-03
8a1a2d2d4cea09a9014cfce3e22e3179,615.0000000000,0.0000000000,0.0000000000,2016-04-03
8a1a2d2d4cea09a9014cfce3e22e3179,615.0000000000,0.0000000000,0.0000000000,2016-05-03
8a1a2d2d4cea09a9014cfcf5a4303a13,601.7000000000,0.0000000000,0.0000000000,2015-06-03
8a1a2d2d4cea09a9014cfcf5a4303a13,548.4000000000,0.0000000000,0.0000000000,2015-07-03
8a1a2d2d4cea09a9014cfcf5a4303a13,548.4000000000,0.0000000000,0.0000000000,2015-08-03
8a1a2d2d4cea09a9014cfcf5a4303a13,548.4000000000,0.0000000000,0.0000000000,2015-09-03
8a1a2d2d4cea09a9014cfcf5a4303a13,548.4000000000,0.0000000000,0.0000000000,2015-10-03
8a1a2d2d4cea09a9014cfcf5a4303a13,548.4000000000,0.0000000000,0.0000000000,2015-11-03
8a1a2d2d4cea09a9014cfcf5a4303a13,548.4000000000,0.0000000000,0.0000000000,2015-12-03
8a1a2d2d4cea09a9014cfcf5a4303a13,548.4000000000,0.0000000000,0.0000000000,2016-01-03
8a1a2d2d4cea09a9014cfcf5a4303a13,548.4000000000,0.0000000000,0.0000000000,2016-02-03
8a1a2d2d4cea09a9014cfcf5a4303a13,548.4000000000,0.0000000000,0.0000000000,2016-03-03
8a1a2d2d4cea09a9014cfcf5a4303a13,548.4000000000,0.0000000000,0.0000000000,2016-04-03
8a1a2d2d4cea09a9014cfcf5a4303a13,548.4000000000,0.0000000000,0.0000000000,2016-05-03
8a1a2d2d4cea09a9014cfd038a5a3d1f,601.7000000000,0.0000000000,0.0000000000,2015-06-03
8a1a2d2d4cea09a9014cfd038a5a3d1f,548.4000000000,0.0000000000,0.0000000000,2015-07-03
8a1a2d2d4cea09a9014cfd038a5a3d1f,548.4000000000,0.0000000000,0.0000000000,2015-08-03
8a1a2d2d4cea09a9014cfd038a5a3d1f,275.0000000000,0.0000000000,0.0000000000,2015-09-03
8a1a2d2d4cea09a9014cfd038a5a3d1f,548.4000000000,0.0000000000,0.0000000000,2015-11-03
8a1a2d2d4cea09a9014cfd038a5a3d1f,548.4000000000,0.0000000000,0.0000000000,2015-11-03
8a1a2d2d4cea09a9014cfd038a5a3d1f,548.4000000000,0.0000000000,0.0000000000,2015-12-03
8a1a2d2d4cea09a9014cfd038a5a3d1f,548.4000000000,0.0000000000,0.0000000000,2016-01-03
8a1a2d2d4cea09a9014cfd038a5a3d1f,548.4000000000,0.0000000000,0.0000000000,2016-02-03
8a1a2d2d4cea09a9014cfd038a5a3d1f,548.4000000000,0.0000000000,0.0000000000,2016-03-03
8a1a2d2d4cea09a9014cfd038a5a3d1f,548.4000000000,0.0000000000,0.0000000000,2016-04-03
8a1a2d2d4cea09a9014cfd038a5a3d1f,821.8000000000,0.0000000000,0.0000000000,2016-05-03
8a1a2d2d4cea09a9014cfd12223b4245,748.4000000000,0.0000000000,0.0000000000,2015-06-03
8a1a2d2d4cea09a9014cfd12223b4245,681.7000000000,0.0000000000,0.0000000000,2015-07-03
8a1a2d2d4cea09a9014cfd12223b4245,681.7000000000,0.0000000000,0.0000000000,2015-09-03
8a1a2d2d4cea09a9014cfd12223b4245,681.7000000000,0.0000000000,0.0000000000,2015-10-03
8a1a2d2d4cea09a9014cfd12223b4245,681.7000000000,0.0000000000,0.0000000000,2015-11-03
8a1a2d2d4cea09a9014cfd12223b4245,681.7000000000,0.0000000000,0.0000000000,2015-11-03
8a1a2d2d4cea09a9014cfd12223b4245,681.7000000000,0.0000000000,0.0000000000,2015-12-03
8a1a2d2d4cea09a9014cfd12223b4245,681.7000000000,0.0000000000,0.0000000000,2016-01-03
8a1a2d2d4cea09a9014cfd12223b4245,681.7000000000,0.0000000000,0.0000000000,2016-02-03
8a1a2d2d4cea09a9014cfd12223b4245,681.7000000000,0.0000000000,0.0000000000,2016-03-03
8a1a2d2d4cea09a9014cfd12223b4245,681.7000000000,0.0000000000,0.0000000000,2016-04-03
8a1a2d2d4cea09a9014cfd12223b4245,681.7000000000,0.0000000000,0.0000000000,2016-05-03
8a1a2d2d4cea09a9014d0058f3910664,675.0000000000,0.0000000000,0.0000000000,2015-06-03
8a1a2d2d4cea09a9014d0058f3910664,615.0000000000,0.0000000000,0.0000000000,2015-07-03
8a1a2d2d4cea09a9014d0058f3910664,615.0000000000,0.0000000000,0.0000000000,2015-11-03
8a1a2d2d4cea09a9014d0058f3910664,615.0000000000,0.0000000000,0.0000000000,2015-11-03
8a1a2d2d4cea09a9014d0058f3910664,615.0000000000,0.0000000000,0.0000000000,2015-12-03
8a1a2d2d4cea09a9014d0058f3910664,615.0000000000,0.0000000000,0.0000000000,2016-01-03
8a1a2d2d4cea09a9014d0058f3910664,615.0000000000,0.0000000000,0.0000000000,2016-02-03
8a1a2d2d4cea09a9014d0058f3910664,615.0000000000,0.0000000000,0.0000000000,2016-03-03
8a1a2d2d4cea09a9014d0058f3910664,615.0000000000,0.0000000000,0.0000000000,2016-04-03
8a1a2d2d4cea09a9014d0058f3910664,615.0000000000,0.0000000000,0.0000000000,2016-05-03
8a1a2d2d4cea09a9014d0058f3910664,615.0000000000,0.0000000000,0.0000000000,2016-06-03
8a1a2d2d4cea09a9014d0058f3910664,615.0000000000,0.0000000000,0.0000000000,2016-07-03
8a1a2d2d4cea09a9014d0586c20274c4,357.1400000000,283.3300000000,7.5000000000,2015-06-03
8a1a2d2d4cea09a9014d0586c20274c4,357.1400000000,250.0000000000,7.5000000000,2015-07-03
8a1a2d2d4cea09a9014d0586c20274c4,357.1400000000,250.0000000000,7.5000000000,2015-08-03
8a1a2d2d4cea09a9014d0586c20274c4,357.1400000000,250.0000000000,7.5000000000,2015-09-03
8a1a2d2d4cea09a9014d0586c20274c4,357.1400000000,250.0000000000,7.5000000000,2015-10-03
8a1a2d2d4cea09a9014d0586c20274c4,357.1400000000,250.0000000000,7.5000000000,2015-11-03
8a1a2d2d4cea09a9014d0586c20274c4,357.1000000000,250.0000000000,7.5000000000,2015-12-03
8a1a2d2d4cea09a9014d0586c20274c4,357.1400000000,250.0000000000,7.5000000000,2016-01-03
8a1a2d2d4cea09a9014d0586c20274c4,357.1400000000,250.0000000000,7.5000000000,2016-02-03
8a1a2d2d4cea09a9014d0586c20274c4,357.1400000000,250.0000000000,7.5000000000,2016-03-03
8a1a2d2d4cea09a9014d0586c20274c4,357.1400000000,250.0000000000,7.5000000000,2016-04-03
8a1a2d2d4cea09a9014d0586c20274c4,357.1400000000,250.0000000000,7.5000000000,2016-05-03
8a1a2d2d4cea09a9014d0586c20274c4,357.1400000000,250.0000000000,7.5000000000,2016-06-03
8a1a2d2d4cea09a9014d0586c20274c4,357.2200000000,250.0000000000,7.5000000000,2016-07-03
8a1a2d2d4cea09a9014d0591f49d7b42,0.0000000000,0.0000000000,0.0000000000,2015-06-03
8a1a2d2d4cea09a9014d0591f49d7b42,0.0000000000,0.0000000000,0.0000000000,2015-07-03
8a1a2d2d4cea09a9014d0591f49d7b42,0.0000000000,0.0000000000,0.0000000000,2015-08-03
8a1a2d2d4cea09a9014d0591f49d7b42,0.0000000000,0.0000000000,0.0000000000,2015-09-03
8a1a2d2d4cea09a9014d0591f49d7b42,0.0000000000,0.0000000000,0.0000000000,2015-10-03
8a1a2d2d4cea09a9014d0591f49d7b42,0.0000000000,0.0000000000,0.0000000000,2015-11-03
8a1a2d2d4cea09a9014d0591f49d7b42,4000.0000000000,1000.0000000000,37.5000000000,2015-12-03
8a1a2d2d4cea09a9014d0591f49d7b42,0.0000000000,0.0000000000,0.0000000000,2016-01-03
8a1a2d2d4cea09a9014d0591f49d7b42,0.0000000000,0.0000000000,0.0000000000,2016-02-03
8a1a2d2d4cea09a9014d0591f49d7b42,0.0000000000,0.0000000000,0.0000000000,2016-03-03
8a1a2d2d4cea09a9014d0591f49d7b42,0.0000000000,0.0000000000,0.0000000000,2016-04-03
8a1a2d2d4cea09a9014d0591f49d7b42,0.0000000000,0.0000000000,0.0000000000,2016-05-03
8a1a2d2d4cea09a9014d05e4bb743c49,333.3300000000,226.6700000000,15.0000000000,2015-06-03
8a1a2d2d4cea09a9014d05e4bb743c49,333.3300000000,200.0000000000,15.0000000000,2015-07-03
8a1a2d2d4cea09a9014d05e4bb743c49,333.3300000000,200.0000000000,15.0000000000,2015-08-03
8a1a2d2d4cea09a9014d05e4bb743c49,333.3300000000,200.0000000000,15.0000000000,2015-09-03
8a1a2d2d4cea09a9014d05e4bb743c49,333.3300000000,200.0000000000,15.0000000000,2015-10-03
8a1a2d2d4cea09a9014d05e4bb743c49,333.3300000000,200.0000000000,15.0000000000,2015-11-03
8a1a2d2d4cea09a9014d05e4bb743c49,333.3300000000,200.0000000000,15.0000000000,2015-12-03
8a1a2d2d4cea09a9014d05e4bb743c49,333.3300000000,200.0000000000,15.0000000000,2016-01-03
8a1a2d2d4cea09a9014d05e4bb743c49,333.3300000000,200.0000000000,15.0000000000,2016-02-03
8a1a2d2d4cea09a9014d05e4bb743c49,333.3300000000,200.0000000000,15.0000000000,2016-03-03
8a1a2d2d4cea09a9014d05e4bb743c49,333.3300000000,200.0000000000,15.0000000000,2016-04-03
8a1a2d2d4cea09a9014d05e4bb743c49,333.3700000000,200.0000000000,15.0000000000,2016-05-03
8a1a2d2d4cea09a9014d05e7a08a3f73,666.6700000000,340.0000000000,7.5000000000,2015-06-03
8a1a2d2d4cea09a9014d05e7a08a3f73,666.6700000000,300.0000000000,7.5000000000,2015-07-03
8a1a2d2d4cea09a9014d05e7a08a3f73,666.6700000000,300.0000000000,7.5000000000,2015-08-03
8a1a2d2d4cea09a9014d05e7a08a3f73,666.6700000000,300.0000000000,7.5000000000,2015-09-03
8a1a2d2d4cea09a9014d05e7a08a3f73,666.6700000000,300.0000000000,7.5000000000,2015-10-03
8a1a2d2d4cea09a9014d05e7a08a3f73,666.6700000000,300.0000000000,7.5000000000,2015-11-03
8a1a2d2d4cea09a9014d05e7a08a3f73,666.6700000000,300.0000000000,7.5000000000,2015-12-03
8a1a2d2d4cea09a9014d05e7a08a3f73,666.6700000000,300.0000000000,7.5000000000,2016-01-03
8a1a2d2d4cea09a9014d05e7a08a3f73,666.6400000000,300.0000000000,7.5000000000,2016-02-03
8a1a2d2d4cea09a9014d0627808b6600,500.0000000000,340.0000000000,15.0000000000,2015-06-03
8a1a2d2d4cea09a9014d0627808b6600,0.0000000000,0.0000000000,0.0000000000,2015-07-03
8a1a2d2d4cea09a9014d0627808b6600,500.0000000000,300.0000000000,15.0000000000,2015-08-03
8a1a2d2d4cea09a9014d0627808b6600,500.0000000000,300.0000000000,15.0000000000,2015-09-03
8a1a2d2d4cea09a9014d0627808b6600,0.0000000000,0.0000000000,0.0000000000,2015-10-03
8a1a2d2d4cea09a9014d0627808b6600,500.0000000000,300.0000000000,15.0000000000,2015-11-03
8a1a2d2d4cea09a9014d0627808b6600,500.0000000000,300.0000000000,15.0000000000,2015-12-03
8a1a2d2d4cea09a9014d0627808b6600,500.0000000000,300.0000000000,15.0000000000,2016-01-03
8a1a2d2d4cea09a9014d0627808b6600,500.0000000000,300.0000000000,15.0000000000,2016-02-03
8a1a2d2d4cea09a9014d0627808b6600,500.0000000000,300.0000000000,15.0000000000,2016-03-03
8a1a2d2d4cea09a9014d0627808b6600,500.0000000000,300.0000000000,15.0000000000,2016-04-03
8a1a2d2d4cea09a9014d0627808b6600,1500.0000000000,500.0000000000,15.0000000000,2016-05-03
8a1a2f4b4fb62da0014fb79d49fd3fb7,0.0000000000,230.0000000000,7.5000000000,2015-10-03
8a1a2f4b4fb62da0014fb79d49fd3fb7,0.0000000000,300.0000000000,7.5000000000,2015-11-03
8a1a2f4b4fb62da0014fb79d49fd3fb7,0.0000000000,300.0000000000,7.5000000000,2015-12-03
8a1a2f4b4fb62da0014fb79d49fd3fb7,3000.0000000000,300.0000000000,7.5000000000,2016-01-03
8a1a2f4b4fb62da0014fb79d49fd3fb7,0.0000000000,300.0000000000,7.5000000000,2016-02-03
8a1a2f4b4fb62da0014fb79d49fd3fb7,0.0000000000,300.0000000000,7.5000000000,2016-03-03
8a1a2f4b4fb62da0014fb79d49fd3fb7,0.0000000000,300.0000000000,7.5000000000,2016-04-03
8a1a2f4b4fb62da0014fb79d49fd3fb7,3000.0000000000,300.0000000000,7.5000000000,2016-05-03
8a1a2f4b4fb62da0014fb7aed7c74d8d,0.0000000000,0.0000000000,0.0000000000,2015-10-03
8a1a2f4b4fb62da0014fb7aed7c74d8d,416.6700000000,250.0000000000,15.0000000000,2015-11-03
8a1a2f4b4fb62da0014fb7aed7c74d8d,416.6700000000,250.0000000000,15.0000000000,2015-12-03
8a1a2f4b4fb62da0014fb7aed7c74d8d,416.6700000000,250.0000000000,15.0000000000,2016-01-03
8a1a2f4b4fb62da0014fb7aed7c74d8d,416.6700000000,250.0000000000,15.0000000000,2016-02-03
8a1a2f4b4fb62da0014fb7aed7c74d8d,416.6700000000,250.0000000000,15.0000000000,2016-03-03
8a1a2f4b4fb62da0014fb7aed7c74d8d,416.6700000000,250.0000000000,15.0000000000,2016-04-03
8a1a2f4b4fb62da0014fb7aed7c74d8d,416.6700000000,250.0000000000,15.0000000000,2016-05-03
8a1a2f4b4fb62da0014fb7aed7c74d8d,416.6700000000,250.0000000000,15.0000000000,2016-06-03
8a1a2f4b4fb62da0014fb7aed7c74d8d,416.6700000000,250.0000000000,15.0000000000,2016-07-03
8a1a2f4b4fb62da0014fb7aed7c74d8d,416.6700000000,250.0000000000,15.0000000000,2016-08-03
8a1a2f4b4fb62da0014fb7aed7c74d8d,833.3000000000,250.0000000000,15.0000000000,2016-09-03
8a1a2f4b4fb62da0014fb7bd845359dc,0.0000000000,0.0000000000,0.0000000000,2015-10-03
8a1a2f4b4fb62da0014fb7bd845359dc,416.6700000000,250.0000000000,15.0000000000,2015-11-03
8a1a2f4b4fb62da0014fb7bd845359dc,416.6700000000,250.0000000000,15.0000000000,2015-12-03
8a1a2f4b4fb62da0014fb7bd845359dc,416.6700000000,250.0000000000,15.0000000000,2016-01-03
8a1a2f4b4fb62da0014fb7bd845359dc,416.6700000000,250.0000000000,15.0000000000,2016-02-03
8a1a2f4b4fb62da0014fb7bd845359dc,416.6700000000,250.0000000000,15.0000000000,2016-03-03
8a1a2f4b4fb62da0014fb7bd845359dc,416.6700000000,250.0000000000,15.0000000000,2016-04-03
8a1a2f4b4fb62da0014fb7bd845359dc,416.6700000000,250.0000000000,15.0000000000,2016-05-03
8a1a2f4b4fb62da0014fb7bd845359dc,416.6700000000,250.0000000000,15.0000000000,2016-06-03
8a1a2f4b4fb62da0014fb7bd845359dc,416.6700000000,250.0000000000,15.0000000000,2016-07-03
8a1a2f4b4fb62da0014fb7bd845359dc,416.6700000000,250.0000000000,15.0000000000,2016-08-03
8a1a2f4b4fb62da0014fb7bd845359dc,833.3000000000,250.0000000000,15.0000000000,2016-09-03
8a1a2f4b4fb62da0014fb7ce19e26776,0.0000000000,0.0000000000,0.0000000000,2015-10-03
8a1a2f4b4fb62da0014fb7ce19e26776,416.6700000000,440.6700000000,30.0000000000,2015-11-03
8a1a2f4b4fb62da0014fb7ce19e26776,416.6700000000,250.0000000000,15.0000000000,2015-12-03
8a1a2f4b4fb62da0014fb7ce19e26776,416.6700000000,250.0000000000,15.0000000000,2016-01-03
8a1a2f4b4fb62da0014fb7ce19e26776,416.6700000000,250.0000000000,15.0000000000,2016-02-03
8a1a2f4b4fb62da0014fb7ce19e26776,416.6700000000,250.0000000000,15.0000000000,2016-03-03
8a1a2f4b4fb62da0014fb7ce19e26776,416.6700000000,250.0000000000,15.0000000000,2016-04-03
8a1a2f4b4fb62da0014fb7ce19e26776,416.6700000000,250.0000000000,15.0000000000,2016-05-03
8a1a2f4b4fb62da0014fb7ce19e26776,416.6700000000,250.0000000000,15.0000000000,2016-06-03
8a1a2f4b4fb62da0014fb7ce19e26776,416.6700000000,250.0000000000,15.0000000000,2016-07-03
8a1a2f4b4fb62da0014fb7ce19e26776,416.6700000000,250.0000000000,15.0000000000,2016-08-03
8a1a2f4b4fb62da0014fb7ce19e26776,833.3000000000,250.0000000000,15.0000000000,2016-09-03
8a1a2fa94a2da970014a2f7635bb0076,637.7000000000,0.0000000000,0.0000000000,2015-01-03
8a1a2fa94a2da970014a2f7635bb0076,675.0000000000,0.0000000000,0.0000000000,2015-03-03
8a1a2fa94a2da970014a2f7635bb0076,675.0000000000,0.0000000000,0.0000000000,2015-05-03
8a1a2fa94a2da970014a2f7635bb0076,668.7800000000,0.0000000000,0.0000000000,2015-05-03
8a1a2fa94a2da970014a2f7635bb0076,0.0000000000,0.0000000000,0.0000000000,2015-05-03
8a1a2fa94a2da970014a2f7635bb0076,675.0000000000,0.0000000000,0.0000000000,2015-11-03
8a1a2fa94a2da970014a2f7635bb0076,675.0000000000,0.0000000000,0.0000000000,2015-12-03
8a1a2fa94a2da970014a2f7635bb0076,1356.2200000000,0.0000000000,0.0000000000,2016-01-03
8a1a2fa94a2da970014a305dc1857d51,567.0000000000,0.0000000000,0.0000000000,2015-01-03
8a1a2fa94a2da970014a305dc1857d51,602.0000000000,0.0000000000,0.0000000000,2015-02-03
8a1a2fa94a2da970014a305dc1857d51,602.0000000000,0.0000000000,0.0000000000,2015-03-03
8a1a2fa94a2da970014a305dc1857d51,25.0000000000,0.0000000000,0.0000000000,2015-04-03
8a1a2fa94a2da970014a305dc1857d51,602.0000000000,0.0000000000,0.0000000000,2015-05-03
8a1a2fa94a2da970014a305dc1857d51,602.0000000000,0.0000000000,0.0000000000,2015-08-03
8a1a2fa94a2da970014a305dc1857d51,602.0000000000,0.0000000000,0.0000000000,2015-09-03
8a1a2fa94a2da970014a305dc1857d51,602.0000000000,0.0000000000,0.0000000000,2015-10-03
8a1a2fa94a2da970014a305dc1857d51,1179.0000000000,0.0000000000,0.0000000000,2015-11-03
8a1a2fa94a2da970014a3064492c7ed1,706.9000000000,0.0000000000,0.0000000000,2015-01-03
8a1a2fa94a2da970014a3064492c7ed1,750.6000000000,0.0000000000,0.0000000000,2015-02-03
8a1a2fa94a2da970014a3064492c7ed1,750.6000000000,0.0000000000,0.0000000000,2015-03-03
8a1a2fa94a2da970014a3064492c7ed1,600.0000000000,0.0000000000,0.0000000000,2015-04-03
8a1a2fa94a2da970014a3064492c7ed1,750.6000000000,0.0000000000,0.0000000000,2015-05-03
8a1a2fa94a2da970014a3064492c7ed1,1300.0000000000,0.0000000000,0.0000000000,2015-10-03
8a1a2fa94a2da970014a3064492c7ed1,750.6000000000,0.0000000000,0.0000000000,2015-11-03
